"","org","lum","agg","int","atm","col","com","dep","catr","infra","voie","v1","v2","circ","nbv","pr","pr1","vosp","prof","plan","situ","ttue","tbg","tbl","tindm","typenumero","numero","distancemetre","libellevoie","coderivoli","grav","gps","lat","long","adr","numac","fulladress"
"1727","5","1","7","1","1","2","ANTIBES","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","40","0","WILSON BD","","0.43","","","","","1727","40 WILSON BD, ANTIBES, Alpes-Maritimes, France"
"1728","5","1","7","2","1","3","ANTIBES","060","4","0","00000","0","","1","01","0001","0000","0","1","1","1","0","0","1","2","","","","","","0.43","","","","","1728","ANTIBES, Alpes-Maritimes, France"
"1729","5","1","7","1","1","3","ANTIBES","060","3","0","00000","0","","2","02","0001","0000","0","1","1","1","0","0","1","1","","","","","","0.43","","","","","1729","ANTIBES, Alpes-Maritimes, France"
"1730","5","1","6","1","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","2","0","LECLERCAVENUE GENERAL","","0.43","","","","","1730","2 LECLERCAVENUE GENERAL, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1731","5","1","6","1","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","02","","","0","2","0","1","0","0","1","1","1","72","0","TUILIERES AVENUE DES","","0.43","","","","","1731","72 TUILIERES AVENUE DES, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1732","5","1","6","1","1","2","SAINT-LAURENT-DU-VAR","060","4","0","00000","0","","1","04","","","0","1","1","1","0","0","1","1","2","124","0","BORD DE MER RN 98","","0.43","","","","","1732","124 BORD DE MER RN 98, SAINT-LAURENT-DU-VAR, Alpes-Maritimes, France"
"1733","5","1","6","1","1","6","CAGNES-SUR-MER","060","4","0","00000","0","","0","01","","","0","0","0","0","0","0","1","1","1","22","0","DONAT AVENUE DOCTEUR MAURICE","","0.43","","","","","1733","22 DONAT AVENUE DOCTEUR MAURICE, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1734","5","5","6","1","1","2","SAINT-LAURENT-DU-VAR","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","2","0","0","MAICON PROMENADE","","0.43","","","","","1734","MAICON PROMENADE, SAINT-LAURENT-DU-VAR, Alpes-Maritimes, France"
"1735","5","1","6","9","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","36","0","TUILIERES AVENUE DES","","0.43","","","","","1735","36 TUILIERES AVENUE DES, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1736","5","1","6","1","1","4","CAGNES-SUR-MER","060","4","0","00000","0","","3","02","","","0","1","1","1","0","0","1","2","2","0","0","CANNES AVENUE DE (RN7)","","0.43","","","","","1736","CANNES AVENUE DE RN7, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1737","5","1","6","1","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","2","0","0","JUIN BOULEVARD MARECHAL","","0.43","","","","","1737","JUIN BOULEVARD MARECHAL, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1738","5","5","6","1","1","6","CAGNES-SUR-MER","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","0","1","9","0","DONAT AVENUE DOCTEUR MAURICE","","0.43","","","","","1738","9 DONAT AVENUE DOCTEUR MAURICE, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1739","5","1","6","1","2","6","SAINT-LAURENT-DU-VAR","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","250","0","LECLERC GENERAL AVENUE","","0.43","","","","","1739","250 LECLERC GENERAL AVENUE, SAINT-LAURENT-DU-VAR, Alpes-Maritimes, France"
"1740","5","1","6","1","1","6","CAGNES-SUR-MER","060","4","0","00000","0","","2","00","","","0","2","1","0","0","0","1","1","2","0","0","MARTIN RUE DU CHEVALIER","","0.43","","","","","1740","MARTIN RUE DU CHEVALIER, CAGNES-SUR-MER, Alpes-Maritimes, France"
"1741","5","1","6","1","1","6","SAINT-LAURENT-DU-VAR","060","4","0","00000","0","","2","02","","","0","1","3","1","0","0","1","1","1","242","0","OSSOLA JEAN BOULEVARD","","0.43","","","","","1741","242 OSSOLA JEAN BOULEVARD, SAINT-LAURENT-DU-VAR, Alpes-Maritimes, France"
"1742","5","2","7","1","1","2","CANNES","060","4","0","00000","0","","1","01","","","0","2","1","1","0","0","1","1","1","25","0","GRASSE (AVENUE DE)","","0.43","","","","","1742","25 GRASSE AVENUE DE, CANNES, Alpes-Maritimes, France"
"1743","5","1","7","3","1","3","CANNES","060","4","5","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","2","0","FORVILLE (RUE)","","0.43","","","","","1743","2 FORVILLE RUE, CANNES, Alpes-Maritimes, France"
"1744","5","5","7","1","1","6","CANNES","060","4","0","00000","0","","1","01","","","0","2","1","1","0","0","1","0","1","23","0","JOFFRE (RUE MARECHAL)","","0.43","","","","","1744","23 JOFFRE RUE MARECHAL, CANNES, Alpes-Maritimes, France"
"1745","5","1","6","1","1","4","LE CANNET","060","2","0","00000","0","","3","04","","","0","2","1","1","0","0","1","1","2","","0","CAMPON (RUE","","0.43","","","","","1745"," CAMPON RUE, LE CANNET, Alpes-Maritimes, France"
"1746","5","1","7","2","1","3","CANNES","060","3","5","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","62","0","REPUBLIQUE (BOULEVARD DE LA)","","0.43","","","","","1746","62 REPUBLIQUE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"1747","5","1","6","2","1","3","LE CANNET","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","9","0","0","SADI CARNOT (BOULEVARD)","","0.43","","","","","1747","SADI CARNOT BOULEVARD, LE CANNET, Alpes-Maritimes, France"
"1748","5","1","7","1","1","7","CANNES","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","9","0","0","BACHAGA SAID BOUALAM (AVENUE)","","0.43","","","","","1748","BACHAGA SAID BOUALAM AVENUE, CANNES, Alpes-Maritimes, France"
"1749","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","6","0","MIDI (BOULEVARD DU)","","0.43","","","","","1749","6 MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"1750","5","1","1","1","1","3","CANNES","060","2","0","00000","0","","3","02","","","0","1","1","1","0","0","1","1","1","100","0","MIDI (BOULEVARD DU)","","0.43","","","","","1750","100 MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"1751","5","1","7","1","1","6","CANNES","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","VAGLIANO (RUE HELENE)","","0.43","","","","","1751","VAGLIANO RUE HELENE, CANNES, Alpes-Maritimes, France"
"1752","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","2","0","0","PICAUD (AVENUE DR) BOCCA","","0.43","","","","","1752","PICAUD AVENUE DR BOCCA, CANNES, Alpes-Maritimes, France"
"1753","5","1","7","1","1","1","CANNES","060","4","5","00000","0","","2","05","","","0","1","1","1","0","0","1","1","1","34","0","CARNOT (BOULEVARD)","","0.43","","","","","1753","34 CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"1754","5","1","7","1","1","6","CANNES","060","3","0","00000","0","","2","02","","","0","1","3","1","0","0","1","1","1","73","0","REPUBLIQUE (BOULEVARD DE LA)","","0.43","","","","","1754","73 REPUBLIQUE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"1755","5","5","6","1","1","7","LE CANNET","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","24","0","MERIMEE (RUE PROSPER)","","0.43","","","","","1755","24 MERIMEE RUE PROSPER, LE CANNET, Alpes-Maritimes, France"
"1756","5","1","7","1","3","6","CANNES","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","1","42","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","1756","42 CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"1757","5","1","7","3","1","6","CANNES","060","4","0","00000","0","","1","02","","","0","2","3","1","0","0","1","1","1","0","0","CHATEAUDUN (RUE DE)","","0.43","","","","","1757","CHATEAUDUN RUE DE, CANNES, Alpes-Maritimes, France"
"1758","5","1","7","1","1","2","CANNES","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","33","0","REPUBLIQUE (BOULEVARD DE LA)","","0.43","","","","","1758","33 REPUBLIQUE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"1759","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","9","0","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","1759","CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"1760","5","1","6","1","1","6","LE CANNET","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","9","0","0","CAMPELIERES (CHEMIN DES)","","0.43","","","","","1760","CAMPELIERES CHEMIN DES, LE CANNET, Alpes-Maritimes, France"
"1761","5","1","6","1","1","3","GRASSE","060","2","0","00000","0","","2","02","","","0","2","4","1","0","0","1","1","1","90","0","DE LATTRE DE TASSIGNY (AVENUE DU MARECHA","","0.43","","","","","1761","90 DE LATTRE DE TASSIGNY AVENUE DU MARECHA, GRASSE, Alpes-Maritimes, France"
"1762","5","1","6","3","1","3","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","28","0","PEGOMAS (ROUTE DE)","","0.43","","","","","1762","28 PEGOMAS ROUTE DE, GRASSE, Alpes-Maritimes, France"
"1763","5","1","6","1","1","2","GRASSE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","5","0","CAUVIN (AVENUE LOUIS)","","0.43","","","","","1763","5 CAUVIN AVENUE LOUIS, GRASSE, Alpes-Maritimes, France"
"1764","5","1","6","1","1","1","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","197","0","CANNES (ROUTE DE)  -RD 6085-","","0.43","","","","","1764","197 CANNES ROUTE DE  , GRASSE, Alpes-Maritimes, France"
"1765","5","1","6","1","1","3","GRASSE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","63","0","LIBERATION (AVENUE DE LA)","","0.43","","","","","1765","63 LIBERATION AVENUE DE LA, GRASSE, Alpes-Maritimes, France"
"1766","5","1","6","1","7","2","GRASSE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","3","0","SAINT EXUPERY (AVENUE ANTOINE DE)","","0.43","","","","","1766","3 SAINT EXUPERY AVENUE ANTOINE DE, GRASSE, Alpes-Maritimes, France"
"1767","5","1","5","3","1","3","ROQUEBRUNE-CAP-MARTIN","060","4","5","00000","0","","3","03","","","0","1","3","0","0","0","1","1","1","1","0","LARVOTTO  (Boulevard du )","","0.43","","","","","1767","1 LARVOTTO  Boulevard du , ROQUEBRUNE-CAP-MARTIN, Alpes-Maritimes, France"
"1768","5","1","6","1","1","6","MENTON","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","25","0","VERDUN (AVENUE DE)","","0.43","","","","","1768","25 VERDUN AVENUE DE, MENTON, Alpes-Maritimes, France"
"1769","5","1","6","1","1","3","MENTON","060","3","0","00000","0","","3","02","","","0","1","1","1","0","0","1","1","1","42","0","ASTRID (PROMENADE REINE)","","0.43","","","","","1769","42 ASTRID PROMENADE REINE, MENTON, Alpes-Maritimes, France"
"1770","5","5","9","1","1","6","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","0","1","0","0","ETATS UNIS (QUAI DES)","","0.43","","","","","1770","ETATS UNIS QUAI DES, NICE, Alpes-Maritimes, France"
"1771","5","5","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","SEMERIA (AV. DENIS)","","0.43","","","","","1771","SEMERIA AVENUE  DENIS, NICE, Alpes-Maritimes, France"
"1772","5","2","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","94","0","JOLY (CORNICHE ANDRE DE)","","0.43","","","","","1772","94 JOLY CORNICHE ANDRE DE, NICE, Alpes-Maritimes, France"
"1773","5","2","9","1","1","6","NICE","060","2","0","00000","0","","3","04","","","0","1","3","1","0","0","1","1","1","0","0","GRENOBLE (ROUTE DE)","","0.43","","","","","1773","GRENOBLE ROUTE DE, NICE, Alpes-Maritimes, France"
"1774","5","2","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","BEAUMONT (RUE)","","0.43","","","","","1774","BEAUMONT RUE, NICE, Alpes-Maritimes, France"
"1775","5","1","9","1","1","4","NICE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","1","0","0","CASSIN (BD RENE)","","0.43","","","","","1775","CASSIN BOULEVARD RENE, NICE, Alpes-Maritimes, France"
"1776","5","1","9","2","1","3","NICE","060","4","5","00000","0","","3","03","","","0","1","1","1","0","0","1","1","1","104","0","CALIFORNIE (AV.) (DU 23/25 AU 199/210)","","0.43","","","","","1776","104 CALIFORNIE AVENUE  , NICE, Alpes-Maritimes, France"
"1777","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","VAUBAN (R. MARECHAL)","","0.43","","","","","1777","VAUBAN RUE  MARECHAL, NICE, Alpes-Maritimes, France"
"1778","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","RAYBAUD JOSEPH","","0.43","","","","","1778","RAYBAUD JOSEPH, NICE, Alpes-Maritimes, France"
"1779","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","","0","SAINT-SYLVESTRE (AV. DE)","","0.43","","","","","1779"," SAINT-SYLVESTRE AVENUE  DE, NICE, Alpes-Maritimes, France"
"1780","5","2","9","1","1","3","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","33","0","GAMBETTA (JUSQU'AU N° 62/73)","","0.43","","","","","1780","33 GAMBETTA , NICE, Alpes-Maritimes, France"
"1781","5","1","9","3","1","6","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","SAINT-LAMBERT (AV.) (JUSQU'AU N° 112)","","0.43","","","","","1781","SAINT-LAMBERT AVENUE  , NICE, Alpes-Maritimes, France"
"1782","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","3","1","1","1","0","0","1","2","1","76","0","CESSOLE (BD DE) (JUSQU'AU N° 93/110)","","0.43","","","","","1782","76 CESSOLE BOULEVARD DE , NICE, Alpes-Maritimes, France"
"1783","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","109","0","LYAUTEY (AV. DU MAL)","","0.43","","","","","1783","109 LYAUTEY AVENUE  DU MAL, NICE, Alpes-Maritimes, France"
"1784","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","6","0","JUSSIEU (R. DE)","","0.43","","","","","1784","6 JUSSIEU RUE  DE, NICE, Alpes-Maritimes, France"
"1785","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","GUBERNATIS (R.)","","0.43","","","","","1785","GUBERNATIS RUE , NICE, Alpes-Maritimes, France"
"1786","5","1","9","1","1","4","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","2","1","45","0","THIERS (AV.)","","0.43","","","","","1786","45 THIERS AVENUE , NICE, Alpes-Maritimes, France"
"1787","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","ILE-DE-BEAUTE (PL. DE L')","","0.43","","","","","1787","ILEBEAUTE CHEMIN  DE L', NICE, Alpes-Maritimes, France"
"1788","5","3","9","1","1","2","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","VOIE RAPIDE","","0.43","","","","","1788","VOIE RAPIDE, NICE, Alpes-Maritimes, France"
"1789","5","5","9","1","1","7","NICE","060","4","1","00000","0","","1","01","","","0","2","2","1","0","0","1","0","1","0","0","TUNNEL DU PAILLON","","0.43","","","","","1789","TUNNEL DU PAILLON, NICE, Alpes-Maritimes, France"
"1790","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","GUIGLIA (R.)","","0.43","","","","","1790","GUIGLIA RUE , NICE, Alpes-Maritimes, France"
"1791","5","1","9","1","1","7","NICE","060","4","0","00000","0","","2","06","","","0","1","1","1","0","0","1","1","1","81","0","CALIFORNIE (AV.) (DU 23/25 AU 199/210)","","0.43","","","","","1791","81 CALIFORNIE AVENUE  , NICE, Alpes-Maritimes, France"
"1792","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","12","0","HUGO (BD VICTOR)","","0.43","","","","","1792","12 HUGO BOULEVARD VICTOR, NICE, Alpes-Maritimes, France"
"1793","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","0","0","DANTE (RUE)","","0.43","","","","","1793","DANTE RUE, NICE, Alpes-Maritimes, France"
"1794","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","CESSOLE (BD DE) (JUSQU'AU N° 93/110)","","0.43","","","","","1794","CESSOLE BOULEVARD DE , NICE, Alpes-Maritimes, France"
"1795","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","02","","","3","1","1","1","0","0","1","1","1","0","0","RAYNAUD (BD AUGUSTE)","","0.43","","","","","1795","RAYNAUD BOULEVARD AUGUSTE, NICE, Alpes-Maritimes, France"
"1796","5","1","9","1","1","3","NICE","060","3","0","00000","0","","3","05","","","0","1","1","1","0","0","1","1","1","0","0","POMPIDOU (BD GEORGES)","","0.43","","","","","1796","POMPIDOU BOULEVARD GEORGES, NICE, Alpes-Maritimes, France"
"1797","5","1","9","9","1","6","NICE","060","4","0","00000","0","","1","01","","","3","1","1","1","0","0","1","2","1","12","0","JOFFRE (R. MARECHAL)","","0.43","","","","","1797","12 JOFFRE RUE  MARECHAL, NICE, Alpes-Maritimes, France"
"1798","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","2","1","0","0","MEDECIN (PL. ALEXANDRE)","","0.43","","","","","1798","MEDECIN CHEMIN  ALEXANDRE, NICE, Alpes-Maritimes, France"
"1799","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","RAIMBALDI (BD)","","0.43","","","","","1799","RAIMBALDI BD, NICE, Alpes-Maritimes, France"
"1800","5","1","9","3","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","BARELLI (RUE PIERRE)","","0.43","","","","","1800","BARELLI RUE PIERRE, NICE, Alpes-Maritimes, France"
"1801","5","1","9","4","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","1","0","DUBOUCHAGE (BD)","","0.43","","","","","1801","1 DUBOUCHAGE BD, NICE, Alpes-Maritimes, France"
"1802","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","0","0","0","0","1","1","1","1","0","FRANKLIN (PL.)","","0.43","","","","","1802","1 FRANKLIN CHEMIN , NICE, Alpes-Maritimes, France"
"1803","5","1","1","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","RAYBAUD JOSEPH","","0.43","","","","","1803","RAYBAUD JOSEPH, NICE, Alpes-Maritimes, France"
"1804","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","BERLIOZ (RUE)","","0.43","","","","","1804","BERLIOZ RUE, NICE, Alpes-Maritimes, France"
"1805","5","1","9","1","1","5","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","5","1","47","0","CARNOT (BD)","","0.43","","","","","1805","47 CARNOT BD, NICE, Alpes-Maritimes, France"
"1806","5","1","9","3","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","MICHELET (R.)","","0.43","","","","","1806","MICHELET RUE , NICE, Alpes-Maritimes, France"
"1807","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","62","0","PASTEUR (BD)","","0.43","","","","","1807","62 PASTEUR BD, NICE, Alpes-Maritimes, France"
"1808","5","5","9","1","1","6","NICE","060","4","0","00000","0","","2","00","","","0","1","1","1","0","0","1","1","1","12","0","FALICON (BD COMTE DE)","","0.43","","","","","1808","12 FALICON BOULEVARD COMTE DE, NICE, Alpes-Maritimes, France"
"1809","5","5","9","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","0","0","MADELEINE (BD DE LA)","","0.43","","","","","1809","MADELEINE BOULEVARD DE LA, NICE, Alpes-Maritimes, France"
"1810","5","5","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","10","0","SORGENTINO (R.)","","0.43","","","","","1810","10 SORGENTINO RUE , NICE, Alpes-Maritimes, France"
"1811","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","PHILIBERT (R. EMMANUEL)","","0.43","","","","","1811","PHILIBERT RUE  EMMANUEL, NICE, Alpes-Maritimes, France"
"1812","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","5","0","BONAPARTE (RUE)","","0.43","","","","","1812","5 BONAPARTE RUE, NICE, Alpes-Maritimes, France"
"1813","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","BOUNIN (RUE PAUL)","","0.43","","","","","1813","BOUNIN RUE PAUL, NICE, Alpes-Maritimes, France"
"1814","5","1","9","5","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","JOLY (CORNICHE ANDRE DE)","","0.43","","","","","1814","JOLY CORNICHE ANDRE DE, NICE, Alpes-Maritimes, France"
"1815","5","1","9","1","1","6","NICE","060","2","0","00000","0","","3","06","","","1","1","1","4","0","0","1","0","1","0","0","ANGLAIS PLAGE (DU 114/263)","","0.43","","","","","1815","ANGLAIS PLAGE , NICE, Alpes-Maritimes, France"
"1816","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","0","0","LEOPOLD II (AV.)","","0.43","","","","","1816","LEOPOLD II AVENUE , NICE, Alpes-Maritimes, France"
"1817","5","1","9","1","1","7","NICE","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","1","27","0","MADELEINE (BD DE LA)","","0.43","","","","","1817","27 MADELEINE BOULEVARD DE LA, NICE, Alpes-Maritimes, France"
"1818","5","5","9","1","1","3","NICE","060","4","5","00000","0","","3","05","","","3","1","1","1","0","0","1","1","1","68","0","CASSIN (BD RENE)","","0.43","","","","","1818","68 CASSIN BOULEVARD RENE, NICE, Alpes-Maritimes, France"
"1819","5","1","9","1","2","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","0","1","0","0","CASSIN (BD RENE)","","0.43","","","","","1819","CASSIN BOULEVARD RENE, NICE, Alpes-Maritimes, France"
"1820","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","DEVOLUY (RUE PIERRE)","","0.43","","","","","1820","DEVOLUY RUE PIERRE, NICE, Alpes-Maritimes, France"
"1821","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","2","2","1","0","0","1","1","1","200","0","MONT-BORON (BD DU) (A PARTIR DU 66/73)","","0.43","","","","","1821","200 MONT-BORON BOULEVARD DU , NICE, Alpes-Maritimes, France"
"1822","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","PERTINAX (R.)","","0.43","","","","","1822","PERTINAX RUE , NICE, Alpes-Maritimes, France"
"1823","5","5","9","5","1","3","NICE","060","4","5","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","PAPE JEAN XXIII (BD)","","0.43","","","","","1823","PAPE JEAN XXIII BD, NICE, Alpes-Maritimes, France"
"1824","5","3","9","1","1","3","NICE","060","4","0","00000","0","","1","01","","","0","4","4","1","0","0","1","1","1","26","0","GIACOBI (AV.)","","0.43","","","","","1824","26 GIACOBI AVENUE , NICE, Alpes-Maritimes, France"
"1825","5","2","9","1","1","6","NICE","060","4","0","00000","0","","0","00","","","0","1","2","0","0","0","1","1","1","230","0","LANTERNE (AV. DE LA)","","0.43","","","","","1825","230 LANTERNE AVENUE  DE LA, NICE, Alpes-Maritimes, France"
"1826","5","1","9","2","1","7","NICE","060","4","0","00000","0","","2","02","","","0","2","2","0","0","0","1","1","1","0","0","SCHUMAN (R. R.)","","0.43","","","","","1826","SCHUMAN RUE  R., NICE, Alpes-Maritimes, France"
"1827","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","77","0","GAMBETTA (A PARTIR DU N° 63/74)","","0.43","","","","","1827","77 GAMBETTA , NICE, Alpes-Maritimes, France"
"1828","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","GRENOBLE (ROUTE DE)","","0.43","","","","","1828","GRENOBLE ROUTE DE, NICE, Alpes-Maritimes, France"
"1829","5","2","9","1","1","4","NICE","060","4","0","00000","0","","2","01","","","0","1","1","1","0","0","1","2","1","0","0","ROQUEBILLIERE (R. DE)","","0.43","","","","","1829","ROQUEBILLIERE RUE  DE, NICE, Alpes-Maritimes, France"
"1830","5","5","9","1","1","3","NICE","060","2","0","00000","0","","2","06","","","0","1","1","1","0","0","1","1","1","2","0","GRENOBLE (ROUTE DE)","","0.43","","","","","1830","2 GRENOBLE ROUTE DE, NICE, Alpes-Maritimes, France"
"1831","5","5","9","1","1","4","NICE","060","2","0","00000","0","","2","00","","","0","1","1","1","0","0","1","3","1","0","0","GRENOBLE (ROUTE DE)","","0.43","","","","","1831","GRENOBLE ROUTE DE, NICE, Alpes-Maritimes, France"
"1832","5","5","9","1","1","4","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","1","30","0","QUAI LUNEL","","0.43","","","","","1832","30 QUAI LUNEL, NICE, Alpes-Maritimes, France"
"1833","5","5","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","DALPOZZO (RUE)","","0.43","","","","","1833","DALPOZZO RUE, NICE, Alpes-Maritimes, France"
"1834","5","5","9","1","1","1","NICE","060","4","5","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","DIGUE DES FRANCAIS (TRAV. DE LA)","","0.43","","","","","1834","DIGUE DES FRANCAIS TRAVENUE  DE LA, NICE, Alpes-Maritimes, France"
"1835","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","32","0","CIMIEZ (BD) A PARTIR DU 16/17","","0.43","","","","","1835","32 CIMIEZ BD , NICE, Alpes-Maritimes, France"
